id_producto,nombre,descripcion,fecha_creacion,fecha_actualizacion,precio,cantidad_disponible
1,Ramen Noodles,Quick-cooking ramen for instant meals.,2024-12-09,2025-10-10,0.99,73
1,Indestructible Dog Toy,Durable toy designed for heavy chewers.,2025-04-16,2025-07-17,15.99,84
1,Ultraviolet Phone Sanitizer,UV sanitizer that kills germs on your smartphone.,2025-03-31,2025-09-01,39.99,96
1,Digital Wireless Camera,Secure digital wireless security camera system.,2025-04-18,2025-10-13,199.99,19
1,Multi-Function Meat Tenderizer,Kitchen tool for tenderizing meat to enhance flavors.,2025-01-02,2025-08-31,19.99,46
1,Breathable Face Mask Set,Comfortable and reusable face masks in different styles.,2024-12-28,2025-10-01,14.99,1
1,Leather Biker Jacket,Stylish black leather jacket featuring a zip-up front and multiple pockets.,2025-05-09,2025-10-03,129.99,81
1,Biodegradable Trash Bags,Eco-friendly trash bags that break down naturally.,2025-09-26,2025-09-29,12.99,55
1,Granulated Sugar,Fine granulated sugar for all your baking needs.,2025-09-18,,2.49,75
1,Flavored Instant Oatmeal,Quick oatmeal with various flavors,2025-09-10,2025-11-04,2.99,93
1,Steak Seasoning Rub,A blend of spices perfect for seasoning steak.,2025-08-19,2025-09-18,2.49,66
1,Creamy Avocado Dip,"Rich and creamy dip made with real avocado, great for chips.",2025-06-11,2025-10-31,3.49,2
1,Ceramic Non-Stick Frying Pan,Durable non-stick frying pan for easy cooking and cleaning.,2025-05-28,2025-08-17,39.99,5
1,Key Finder,Bluetooth-enabled key tracker to find lost items easily.,2025-04-09,2025-08-18,19.99,89
1,Multi-Cooker,Versatile multi-cooker for pressure cooking and slow cooking.,2025-06-11,2025-10-27,89.99,78
1,Ramen Noodle Soup Cups,Instant ramen cups with flavor-packed broth.,2025-10-19,2025-08-31,1.29,75
1,Low-Fat Yogurt,"Creamy yogurt with probiotics, available in various flavors.",2025-09-06,2025-07-19,3.29,23
1,Portable Air Pump,Compact pump ideal for inflating sports equipment or rafts.,2025-10-22,2025-10-01,19.99,40
1,Puzzle,Challenging 1000-piece jigsaw puzzle for all ages.,2025-04-23,2025-07-03,27.99,41
1,Sous Vide Cooker,Precision cooker for perfect sous vide cooking.,2025-07-29,2025-10-05,79.99,69
1,Scent Diffuser,Ultrasonic essential oil diffuser with LED lights.,2025-01-19,2025-10-20,34.99,76
1,Magnetic Curtain Tiebacks,,2025-02-03,2025-09-16,12.99,88
1,Apple Pie Filling,"Sweet and spiced apple filling, perfect for pies.",2025-06-29,,3.49,6
1,Essential White Button-Up,A classic white button-up shirt for a polished appearance.,2025-05-23,2025-08-25,44.99,84
1,Reusable Silicone Food Storage Bags,,2025-04-17,2025-07-03,19.99,40
1,Carrot Ginger Soup,"Smooth soup made from carrots and ginger, great for cold days.",2024-11-26,2025-10-29,4.29,77
1,Waffle Maker,Make delicious waffles with this user-friendly device.,2025-04-21,2025-08-14,39.99,29
1,Scented Soy Candles,Hand-poured candles made of natural soy wax.,2025-05-23,2025-09-13,19.99,24
1,Lemon Herb Quinoa,"Fluffy quinoa mixed with lemon zest and herbs, a perfect side.",2025-05-12,2025-10-20,3.49,39
1,Portable UV Sterilizer,Compact sterilizer for disinfecting small items.,2025-03-09,2025-08-25,19.99,67
1,Coconut Curry Lentil Soup,"A hearty soup made with lentils, coconut milk, and a blend of spices for a tropical flavor.",2025-05-27,2025-10-31,3.99,6
1,Honeycrisp Apples,"Crisp and sweet Honeycrisp apples, freshly picked.",2025-01-24,2025-09-11,1.89,32
1,Pasta Maker Machine,Manual pasta maker for creating fresh pasta at home.,2025-04-04,2025-09-25,59.99,29
1,Noise-Canceling Headphones,High-quality headphones that block out external noise for immersive listening.,2025-03-25,2025-10-20,119.99,52
1,Pet Camera with Treat Dispenser,Monitor and interact with your pet remotely with this camera.,2025-03-08,2025-08-28,149.99,11
1,Watering Can with Nozzle,Stylish watering can for plants with easy pouring nozzle.,2025-01-01,2025-10-19,19.99,55
1,Coffee Making Kit,Complete set to brew coffee with different methods.,2025-09-29,2025-07-16,44.99,76
1,Sunglasses Case,Hard-shell case for protecting sunglasses.,2025-06-20,2025-10-28,15.99,98
1,Maple Bacon Popcorn,Savory popcorn flavored with maple syrup and bacon bits.,2025-11-03,2025-07-22,3.49,46
1,Smart Home Hub,Connect and control smart devices from one app.,2025-07-15,2025-07-22,99.99,70
1,Cherry Almond Protein Bar,"Nutritious protein bar with cherry and almond flavor, great for on-the-go.",2024-11-28,2025-09-11,1.99,75
1,Yoga Mat Carrier,Convenient carrier for transporting yoga mat.,2025-03-02,2025-10-12,12.99,78
1,Sweet and Spicy Barbecue Sauce,A flavorful barbecue sauce with a sweet and spicy kick.,2025-09-23,2025-07-13,3.99,89
1,Frozen Acai Purée,Unsweetened frozen acai purée for smoothies and bowls.,2025-02-19,2025-09-23,6.99,64
1,Electric Griddle with Lid,"Non-stick griddle for pancakes, burgers, and more.",2025-04-03,2025-11-02,49.99,17
1,Pet Hair Remover,Effective roller for removing pet hair from furniture.,2025-03-23,2025-07-04,9.99,96
1,Portable Air Conditioner,Compact air conditioner for personal cooling.,2025-07-15,2025-10-23,299.99,74
1,Sweet Potatoes,"Sweet and nutritious potatoes, great for roasting.",2025-04-07,2025-10-01,0.89,83
1,Electric Heating Pad,Microwaveable heating pad for muscle pain relief and relaxation.,2025-10-11,2025-08-31,20.99,30
1,Folding Pocket Knife,Compact knife with safety lock for everyday use.,2024-12-20,,24.99,66
1,Marinated Artichokes,Artichoke hearts marinated in herbs and oil.,2025-02-28,2025-08-06,3.79,30
1,Kale & Quinoa Salad Mix,"A nutrient-packed salad mix with kale, quinoa, and a lemon vinaigrette, ready to eat.",2024-11-06,2025-07-03,4.49,85
1,Folding Exercise Bike,Space-saving bike for indoor workouts.,2025-02-24,2025-09-18,199.99,6
1,Fettuccine Alfredo Dinner Kit,Easy meal kit for creamy fettuccine Alfredo.,2025-09-23,2025-11-03,5.49,90
1,Teriyaki Chicken Skewers,Grilled chicken skewers glazed with teriyaki sauce.,2025-07-17,2025-10-08,8.99,69
1,Motion Sensor Light,Battery-operated motion sensor light for safety.,2025-09-02,2025-08-11,19.99,68
1,Essential Oil Diffuser,Ultrasonic diffuser that helps create a calming atmosphere.,2025-07-12,2025-08-11,34.99,10
1,Pet Grooming Kit,Complete grooming kit for dogs and cats.,2025-07-19,2025-09-09,39.99,78
1,Teriyaki Stir-Fry Sauce,Savory teriyaki sauce for stir-frying veggies or meats.,2025-06-20,2025-08-09,3.49,86
1,Beet Salad,"Ready-to-eat beet salad with dressing, great side dish.",2025-08-17,2025-10-23,3.99,90
1,Sesame Ginger Dressing,"Tangy dressing perfect for salads and marinades, with sesame and ginger flavors.",2025-04-27,2025-10-17,4.09,30
1,Caramel Apple Taffy,"Sweet and chewy taffy flavored like caramel apples, great for fall.",2025-03-05,2025-08-27,1.99,33
1,Instant Camera,Retro instant camera for capturing and printing photos instantly.,2025-08-24,2025-09-22,89.99,74
1,Lentil Soup (canned),Hearty lentil soup for a quick meal.,2025-04-05,2025-10-07,1.99,35
1,Children's Educational Puzzle,Fun and educational puzzle set for kids.,2025-08-01,2025-07-19,19.99,32
1,Sweet Potato Chips,"Deliciously crunchy sweet potato chips, seasoned to perfection.",2024-11-11,,2.99,55
1,Reusable Snack Bags,Eco-friendly reusable bags for snacks.,2025-03-20,2025-07-20,14.99,7
1,Mushroom Soup (canned),Creamy soup full of rich mushroom flavor.,2025-08-26,2025-07-19,2.49,38
1,Raspberry Lemonade Mix,"A refreshing drink mix that combines sweet raspberries and tart lemons, perfect for summer.",2025-02-23,2025-08-08,3.99,39
1,Spicy Hummus,"Creamy hummus with a kick of spice, great for dipping.",2025-09-02,2025-07-04,3.49,13
1,Self-Watering Planters,Planters with a self-watering feature for easy care.,2024-12-17,2025-10-02,49.99,10
1,Sweet Potato Mash,"Creamy mashed sweet potatoes, ready to heat and serve.",2025-06-26,2025-10-25,3.99,44
1,Bluetooth Shower Speaker,Water-resistant Bluetooth speaker for showers.,2024-12-06,,24.99,35
1,Dried Mango Slices,"Sweet and chewy dried mango slices, perfect for snacking.",2025-08-31,2025-07-28,3.49,10
1,Overnight Duffle Bag,Spacious duffle bag for weekend getaways.,2025-07-26,2025-07-08,34.99,92
1,Free-Range Eggs,Fresh eggs from free-range chickens.,2025-07-15,2025-10-31,3.99,52
1,Printed Maxi Skirt,A colorful printed maxi skirt for a bohemian look.,2025-09-25,2025-09-29,39.99,41
1,Italian Pasta,"Authentic Italian pasta, perfect for a classic meal.",2025-01-18,2025-08-29,2.29,9
1,Face Mask Set,Set of five reusable fabric face masks.,2025-06-25,2025-08-06,19.99,9
1,Honeycrisp Apples,"Crisp and sweet Honeycrisp apples, freshly picked.",2024-12-19,2025-09-02,1.89,61
1,Almond Joy Snack Bars,Chewy snack bars with coconut and almonds coated in chocolate.,2025-02-07,2025-07-26,2.99,51
1,Thyme,,2025-07-05,2025-08-06,2.49,41
1,Noise Reduction Headphones,Passive noise reduction headphones for focus.,2025-06-23,2025-10-12,39.99,1
1,Mushroom Soup (canned),Creamy soup full of rich mushroom flavor.,2025-04-16,2025-09-17,2.49,19
1,Steak Seasoning Rub,A blend of spices perfect for seasoning steak.,2024-11-20,2025-07-03,2.49,90
1,Sooji (Semolina),"Fine semolina flour, perfect for pasta and desserts.",2025-04-19,2025-09-09,1.99,71
1,Fitness Mat,Thick and durable mat for workouts and yoga.,2025-07-12,2025-08-25,49.99,96
1,Sesame Garlic Stir-Fry Sauce,A flavorful sauce for stir-frying vegetables and meats.,2025-03-30,2025-08-07,2.79,24
1,Magnetic Curtain Tiebacks,Easy-to-use tiebacks for curtains or drapes.,2025-09-04,,12.99,85
1,Streaming Device,HD streaming device for accessing popular services.,2025-01-01,2025-09-12,49.99,74
1,Magnetic Spice Jars,Convenient magnetic jars for easy spice storage.,2025-04-10,2025-10-23,24.99,41
1,Terry Cloth Robe,"Soft and comfortable robe, perfect for lounging at home.",2025-06-21,2025-10-03,59.99,33
1,Mini Hand Gesture Drone,Toy drone that flies with gestures and is easy to control.,2025-07-31,2025-10-13,29.99,73
1,Multi-Port USB Hub,USB hub for expanding ports on computers and laptops.,2025-05-29,2025-10-04,19.99,30
1,Sweet Cherry Tomatoes,Fresh and juicy cherry tomatoes for salads and snacking.,2025-02-21,2025-10-18,2.99,62
1,Vegetable Stir Fry Mix,A mix of fresh vegetables for quick stir-fries.,2024-12-22,2025-07-18,3.29,29
1,Gardening Gloves with Claws,Durable gloves with built-in claws for digging and planting.,2025-08-31,2025-08-24,24.99,13
1,Frozen Mixed Berries,"A mix of strawberries, blueberries, and raspberries.",2025-10-31,2025-07-18,5.99,40
1,Avocado Oil Mayo,Creamy mayonnaise made with avocado oil for a healthier twist.,2025-05-05,2025-07-03,5.29,47
1,Pesto Pasta Salad,Cold pasta salad tossed with pesto and fresh vegetables.,2025-07-11,2025-10-17,4.99,69
1,Cranberry Almond Biscotti,,2024-11-10,2025-09-02,4.19,68
1,Peach & Mango Salsa,"A zesty salsa made with peaches and mangos, great for chips.",2025-01-18,2025-09-25,4.49,34
1,Mini Projector,Portable projector with 1080p resolution for movies.,2025-03-24,2025-09-04,169.99,55
1,Essential Oil Diffuser,,2025-09-13,2025-10-27,34.99,90
1,Baking Soda,Essential ingredient for baking and cooking.,2025-05-11,2025-09-07,0.99,82
1,Garlic Butter Sauce,A rich sauce perfect for pasta or drizzling over vegetables.,2025-08-10,2025-10-20,3.59,28
1,High-Quality Yoga Mat,Non-slip mat designed for yoga and fitness exercises.,2025-06-07,2025-09-03,34.99,49
1,Organic Vanilla Bean Ice Cream,"Creamy ice cream made with real vanilla beans, perfect for desserts.",2025-02-24,2025-08-02,5.99,48
1,Ceramic Knife Set,Set of ceramic knives for precision slicing.,2025-03-20,2025-10-29,39.99,54
1,Sweet BBQ Dipping Sauce,Perfectly balanced sweet and tangy BBQ sauce for dipping or grilling.,2025-08-09,2025-08-31,3.49,81
1,Colorful Post-It Notes Set,Variety pack of sticky notes in different colors and sizes.,2025-11-03,2025-07-11,9.99,95
1,Magnetic Puzzle Board,Magnetic puzzle assembly board for kids.,2025-07-19,2025-09-17,24.99,21
1,Rustic Italian Breads,Freshly baked artisan bread with a crisp crust and soft center.,2025-07-04,2025-07-27,3.99,4
1,Fishing Rod,Lightweight fishing rod suitable for beginners.,2025-10-17,2025-09-01,49.99,67
1,Noise Reduction Headphones,Passive noise reduction headphones for focus.,2024-12-02,2025-10-30,39.99,83
1,Almond Joy Munch Bars,"A delightful mix of chocolate, coconut, and almonds in a snack bar.",2025-05-30,2025-08-10,1.39,99
1,Toy Building Set,Creative building set for kids to spark imagination.,2025-08-05,2025-10-12,29.99,2
1,Natural Peanut Butter,Creamy peanut butter with no added sugar or oils.,2025-08-27,2025-08-25,4.29,17
1,Teriyaki Chicken Stir-Fry,"Frozen stir-fry mix with chicken, veggies, and teriyaki sauce.",2025-06-27,2025-10-31,6.99,77
1,Plant Growing Kit,Complete kit for growing herbs indoors.,2025-07-17,,22.99,82
1,Wooden Children's Play Kitchen,Interactive kitchen set for imaginative play.,2025-10-20,2025-08-28,129.99,26
1,Window Bird Feeder,Suction cup bird feeder for close-up bird watching.,2025-04-05,2025-08-22,19.99,35
1,Apple Cinnamon Granola,A wholesome granola with bits of apple and a touch of cinnamon.,2025-01-20,2025-08-06,4.49,26
1,Travel Hair Straightener,Compact hair straightener for travel.,2025-01-17,2025-09-27,29.99,97
1,Chocolate Covered Pretzels,"Crunchy pretzels coated in rich chocolate, a sweet treat.",2025-06-28,2025-07-08,3.29,36
1,Dried Mango Slices,"Sweet and chewy dried mango slices, perfect for snacking.",2025-05-25,2025-10-18,3.49,58
1,Pumpkin Spice Cookies,Delicious cookies flavored with pumpkin and spices.,2025-04-04,2025-08-17,3.29,77
1,Organic Coconut Water,Refreshing coconut water packed with electrolytes for hydration.,2024-12-04,2025-09-08,2.79,25
1,Low-Fat Yogurt,"Creamy yogurt with probiotics, available in various flavors.",2025-09-23,2025-09-15,3.29,99
1,Travel Luggage Scale,Digital scale to avoid overweight baggage fees.,2025-09-18,2025-08-23,14.99,36
1,Pet Safety Belt for Car,Seat belt attachment to keep dogs safe during car rides.,2025-08-14,2025-08-03,14.99,35
1,Coffee Subscription Service,Monthly subscription for freshly roasted coffee delivered to your door.,2025-07-28,2025-10-06,29.99,55
1,Pepper Jack Cheese Slices,"Creamy cheese with a spicy kick, perfect for sandwiches.",2024-12-17,2025-11-04,3.49,81
1,Mediterranean Couscous Salad,"Couscous salad with cucumbers, tomatoes, feta, and olives, ready to eat.",2025-03-26,2025-08-05,5.49,2
1,Sriracha Hot Chili Sauce,Spicy and tangy chili sauce for adding heat to any dish.,2025-07-30,2025-09-07,2.99,88
1,Magnetic Whiteboard,Reusable whiteboard for notes and reminders with magnetic backing.,2024-11-30,2025-07-14,34.99,87
1,Vegan Protein Powder,Plant-based protein powder for post-workout recovery.,2025-10-14,2025-08-25,34.99,9
1,V-Neck Sweater,Classic V-neck sweater crafted from soft wool for warmth and style.,2025-09-28,2025-07-04,49.99,32
1,Italian Meatballs,"Juicy meatballs made with a blend of beef and pork, seasoned with Italian herbs.",2025-04-30,2025-09-20,8.49,64
1,Fitbit Activity Tracker,Advanced wristband that tracks daily activities and sleep.,2025-05-24,2025-09-21,99.99,57
1,Sriracha Sauce,Spicy chili sauce for an extra kick in your meals.,2025-04-19,2025-10-15,3.19,44
1,Suede Ankle Booties,"Chic suede ankle booties, perfect for dressing up or down.",2024-12-05,2025-08-17,79.99,66
1,Vegan Mac & Cheese,Creamy vegan mac and cheese made with cashew cheese.,2024-11-23,2025-08-03,8.99,26
1,Jasmine Rice,"Fragrant jasmine rice, perfect as a side dish.",2024-12-22,2025-08-29,2.39,94
1,Mesh Sports Leggings,Breathable mesh sports leggings for ultimate comfort.,2025-02-12,2025-10-31,39.99,62
1,Personal Blender with Travel Cup,Blender for smoothies with a portable cup.,2025-09-27,2025-07-20,39.99,74
1,Peach Green Tea,"Refreshing green tea infused with peach, perfect for a hot day.",2024-11-29,2025-07-26,3.49,74
1,Mango Chunks,Frozen mango chunks for smoothies or snacking.,2025-09-20,2025-09-25,4.89,4
1,Garlic Butter Sauce,A rich sauce perfect for pasta or drizzling over vegetables.,2025-07-02,2025-08-29,3.59,53
1,Set of Silicone Baking Molds,Flexible molds perfect for baking cakes and pastries.,2025-09-02,2025-08-01,15.99,95
1,Multi-Purpose Plant Care Tool,"All-in-one tool for measuring soil moisture, light, and pH.",2025-07-06,2025-10-20,24.99,36
1,Lightweight Travel Backpack,Compact and portable backpack for day trips and travel.,2025-08-30,2025-07-03,39.99,63
1,Spicy Snack Mix,A crunchy blend of nuts and pretzels with a spicy kick.,2025-02-06,2025-10-23,4.99,37
1,Portable Solar Phone Charger,Eco-friendly charger that uses solar energy for powering devices.,2024-12-12,2025-07-06,29.99,59
1,Heavy-Duty Utility Tote,"Large, durable tote bag for shopping and outdoor activities.",2025-06-16,2025-09-07,34.99,4
1,Honey Garlic Sauce,,2025-03-30,2025-08-13,2.59,8
1,Ice Cream,"Rich and creamy ice cream, available in various flavors.",2025-10-17,2025-11-03,5.99,85
1,Pasta Primavera,Frozen vegetable primavera for quick meals.,2025-03-21,2025-08-10,4.99,97
1,Chocolate Raspberry Tart,,2024-12-30,2025-08-31,9.99,16
1,Chocolate Hazelnut Spread,"A creamy spread made with chocolate and hazelnuts, perfect for toast.",2025-05-06,2025-11-02,5.99,67
1,Electric Stir Fry Pan,Large stir fry pan with non-stick surface.,2025-09-08,2025-07-12,49.99,71
1,Camping Tarp,Durable tarp for outdoor camping and protection.,2025-02-11,2025-11-03,32.99,31
1,Pineapple Coconut Rice Mix,A flavorful blend of rice with tropical pineapple and coconut flavors.,2025-08-30,2025-07-28,3.99,23
1,Mini Projector,,2024-11-19,2025-07-12,169.99,16
1,Garlic Butter Shrimp,"Frozen shrimp sautéed in garlic butter, ready to thaw and serve over pasta or rice.",2024-11-21,,8.99,60
1,Rustic Wooden Picture Frame,Charming frame to showcase your favorite photos.,2024-12-28,2025-10-29,19.99,65
1,Camping Tent,Spacious 2-person camping tent with waterproof cover.,2025-02-19,2025-09-26,79.99,1
1,Wall-Mounted Wine Rack,Stylish and modern holder for storing wine bottles on walls.,2025-11-05,2025-08-12,39.99,53
1,Portable Hammock with Stand,Lightweight hammock with a sturdy stand for relaxation anywhere.,2025-01-16,2025-09-03,69.99,88
1,Air Purifier,HEPA air purifier for clean indoor air.,2025-02-26,2025-10-20,129.99,14
1,Sliced Ham,"Delicious and fully cooked sliced ham, ready to eat.",2025-03-21,2025-07-04,5.49,81
1,Mini Projector,Portable projector with 1080p resolution for movies.,2025-03-03,2025-08-23,169.99,49
1,Fruit and Nut Energy Bites,Natural energy bites packed with fruits and nuts for a perfect snack.,2025-01-19,2025-10-11,2.99,2
1,Car Vacuum Cleaner,Compact vacuum designed specifically for cleaning vehicles.,2025-08-07,2025-09-04,39.99,91
1,Kids' STEM Robotics Kit,Educational robotics kit for building and programming.,2024-12-08,2025-09-11,59.99,27
1,Children's Gardening Set,Fun gardening tools designed specifically for kids.,2025-07-22,2025-10-13,19.99,91
1,Outdoor Folding Table,Lightweight and portable folding table for camping or picnics.,2025-07-02,2025-08-20,39.99,58
1,Camping Chair with Cooler,Foldable chair equipped with a cooler pouch.,2025-07-01,2025-09-25,49.99,56
1,Reusable Snack Bags,Eco-friendly reusable bags for snacks.,2025-01-15,2025-08-14,14.99,81
1,Classic Minestrone Soup,Hearty minestrone soup loaded with vegetables and pasta.,2025-04-20,2025-08-21,2.99,23
1,Portable Pet Stroller,Convenient stroller for pets to enjoy outdoor walks.,2025-04-06,2025-07-02,89.99,33
1,Herb Seasoned Rice,A flavorful rice side dish seasoned with herbs and spices.,2024-12-10,2025-07-16,2.99,82
1,Digital Photo Frame,Wi-Fi-enabled digital frame for displaying photos.,2024-12-30,2025-09-21,79.99,68
1,Non-Stick Baking Sheets,Set of baking sheets for effortless baking.,2024-11-08,2025-10-19,29.99,17
1,Chocolate Fudge Brownie Mix,Just add water for delicious brownies.,2025-01-12,2025-07-15,2.99,46
1,Plant-Based Meal Prep Containers,Eco-friendly meal prep containers for healthy eating.,2025-10-07,2025-10-03,18.99,94
1,V-Neck Sweater,Classic V-neck sweater crafted from soft wool for warmth and style.,2025-10-15,2025-08-02,49.99,31
1,Stuffed Bell Peppers,Bell peppers stuffed with rice and vegetables,2025-09-02,2025-08-21,5.99,24
1,Vegetarian Sausage Links,Plant-based sausage links with spices and herbs.,2025-10-25,2025-09-07,5.89,58
1,Veggie Chips Variety Pack,A colorful variety of crunchy veggie chips for snacking.,2025-08-24,2025-10-14,3.79,9
1,Action Camera,Compact action camera for capturing adventures.,2024-11-17,2025-09-22,199.99,12
1,Tomato Sauce,Rich and flavorful tomato sauce for pasta or pizza.,2025-06-18,2025-09-22,2.79,61
1,Sweet Potatoes (organic),"Fresh organic sweet potatoes, great for roasting or mashing.",2024-11-08,2025-10-15,1.99,64
1,Chipotle Black Bean Burger,"Spicy black bean burgers, great on the grill.",2024-11-28,2025-09-09,4.99,16
1,Sesame Noodles,"Chilled noodles dressed in sesame sauce, ready to eat.",2025-02-19,2025-08-30,5.99,61
1,Quinoa and Kale Salad Kit,"Ready-to-eat salad with quinoa and kale, drizzled with vinaigrette.",2025-08-07,2025-07-29,5.29,2
1,Ginger Tea,A soothing herbal tea made from ginger root.,2025-05-21,2025-07-13,4.99,60
1,Stainless Steel Water Bottle,Durable and insulated water bottle to keep beverages cold.,2025-08-26,2025-09-24,25.99,79
1,Mini Fondue Set,Complete fondue set for chocolate and cheese parties.,2024-12-21,2025-07-31,34.99,14
1,Pet Training Pads,Absorbent training pads for puppies and kittens.,2025-02-10,2025-09-03,24.99,58
1,Sweet Potato Mash,"Creamy mashed sweet potatoes, ready to heat and serve.",2025-10-26,2025-10-31,3.99,87
1,Strawberry Fruit Spread,Natural fruit spread bursting with real strawberry flavor.,2025-09-18,2025-10-22,3.59,28
1,Spinach and Cheese Stuffed Shells,Delicious pasta shells filled with spinach and cheese,2025-04-14,2025-10-08,5.99,16
1,Pineapple Salsa,Fresh salsa made with pineapple and spices,2024-12-09,2025-08-28,4.29,97
1,Wireless Range Extender,Boost your Wi-Fi signal for better coverage.,2024-12-15,2025-07-11,49.99,92
1,Grapes (red),,2025-09-23,2025-09-17,3.49,2
1,Desk Lamp with USB Port,Modern desk lamp that features a built-in USB charging port.,2025-10-09,2025-08-10,29.99,70
1,Portable Campfire,Compact campfire for grilling and warmth during camping trips.,2025-01-22,2025-08-08,39.99,40
1,Barbecue Chicken Pizza,"Pizza topped with barbecue chicken, cheese, and red onions.",2025-02-22,2025-07-16,8.99,72
1,Pumpkin Spice Cookies,Delicious cookies flavored with pumpkin and spices.,2025-08-11,2025-09-06,3.29,65
1,Jump Rope with Counter,Durable jump rope with built-in counter for workouts.,2025-03-10,2025-07-11,12.99,79
1,Gaming Mousepad,Oversized gaming mousepad with smooth surface.,2025-01-21,2025-08-28,19.99,45
1,Travel Jewelry Case,Portable case to organize and protect jewelry on trips.,2025-08-21,2025-07-20,24.99,61
1,Vegan Mayonnaise,Plant-based mayonnaise for a creamy taste.,2025-07-21,2025-09-30,4.49,77
1,Bamboo Cutting Board,Eco-friendly bamboo cutting board for food prep.,2025-04-27,2025-09-09,22,86
1,Vegetarian Stuffed Peppers,"Bell peppers stuffed with rice, beans, and spices, ready to bake.",2024-12-25,2025-10-09,4.99,18
1,Nature Explorer Lens Kit,Magical lens kit for kids to explore the outdoors.,2025-11-04,2025-10-18,19.99,10
1,Pumpkin Seeds,"Crunchy roasted pumpkin seeds, great for snacking.",2025-02-11,2025-10-12,2.79,27
1,Honey-Balsamic Vinaigrette,A sweet and tangy vinaigrette dressing for salads.,2025-06-21,2025-09-06,3.39,21
1,Portable Camping Stove,Compact camp stove for outdoor cooking.,2024-11-08,2025-11-02,49.99,23
1,Portable Hand Warmer,Rechargeable hand warmer for cold weather comfort.,2025-01-22,2025-08-08,24.99,14
1,Honey Mustard Sauce,Creamy honey mustard sauce for dipping or dressing.,2025-06-15,2025-10-31,3.29,65
1,Leather Notebook Cover,Elegant cover that protects your notebook with style.,2025-02-25,2025-09-14,29.99,26
1,Brussels Sprouts,,2025-05-15,2025-09-20,3.49,57
1,Wireless Mouse,Ergonomic wireless mouse with adjustable DPI.,2024-11-06,2025-10-04,25.99,29
1,Peach Preserves,"Sweet and fruity peach preserves, perfect for spreading on toast.",2025-06-22,2025-10-06,3.79,47
1,Blueberry Oatmeal Cups,Instant oatmeal cups with blueberries for an easy breakfast.,2024-12-28,2025-09-27,3.29,67
1,Toasted Coconut Granola,"Crunchy granola with toasted coconut flakes, perfect for breakfast or snacks.",2024-11-17,2025-09-07,4.99,11
1,Mini Meatballs,Frozen mini meatballs that are great as a snack or in pasta dishes.,2025-06-03,2025-09-27,5.99,4
1,Personal Safety Alarm,,2024-11-18,,12.99,39
1,Dish Soap Dispenser,Stylish dish soap dispenser with sponge holder.,2025-03-21,2025-09-05,18.99,76
1,Foot Massager Machine,Electric foot massager for relaxation and relief.,2025-08-25,2025-08-11,59.99,65
1,Garden Hose,Durable 50-foot garden hose with nozzle.,2025-02-13,2025-09-14,32.99,60
1,Pressure Washer Accessories Kit,Essential attachments for pressure washing.,2025-09-29,2025-09-17,39.99,2
1,Chewy Granola Bars,Oats and honey bars with a chewy texture and nutty flavor.,2025-07-22,,3.49,24
1,Magnetic Spice Jars,Convenient magnetic jars for easy spice storage.,2025-02-26,2025-10-17,24.99,34
1,Cocoa Powder,,2024-11-12,2025-08-31,3.99,5
1,Stainless Steel Water Pitcher,Insulated pitcher to keep beverages cold or hot.,2025-01-19,2025-10-28,39.99,56
1,Carrot Ginger Soup,"Smooth soup made from carrots and ginger, great for cold days.",2024-12-20,2025-09-23,4.29,47
1,Lentil Pasta,"Gluten-free pasta made from lentils, high in protein.",2024-12-11,2025-11-02,4.99,21
1,Plant-Based Protein Bars,Nutritious protein bars for on-the-go snacking.,2024-12-24,2025-11-04,19.99,79
1,Kids' Trampoline,Safe and fun trampoline for children.,2025-01-27,2025-10-14,139.99,87
1,Yoga Mat Carrier,Convenient carrier for transporting yoga mat.,2025-07-04,2025-09-21,12.99,77
1,Trackpad for Laptop,Wireless trackpad for enhanced laptop navigation.,2025-01-22,2025-08-08,49.99,79
1,Compact Hair Dryer,Lightweight hair dryer with multiple speed settings.,2025-04-15,2025-09-20,29.99,89
1,Coffee Grinder,Burr coffee grinder for fresh ground coffee.,2025-10-10,2025-07-03,39.99,63
1,Savory Quinoa Pudding,"A delicious savory quinoa pudding, great as a side dish.",2025-05-14,2025-08-30,2.99,27
1,Slingback Sandals,Chic slingback sandals for a relaxed summer vibe.,2025-07-17,2025-08-30,29.99,45
1,Caramelized Onion Dip,"Creamy dip made with caramelized onions, perfect for chips or veggies.",2025-04-09,2025-09-29,3.99,59
1,Wireless Keyboard and Mouse Combo,Compact wireless set for easy computer usability.,2025-02-07,2025-08-23,34.99,78
1,Smart Wi-Fi Light Bulbs,Energy-efficient LED bulbs that can be controlled via smartphone.,2025-04-29,2025-09-24,19.99,51
1,Fruit Medley Juice,Refreshing juice blend made with various fresh fruits.,2025-04-22,2025-07-16,3.49,26
1,Pet Waterer with Filtration,Automatic waterer that filters and provides fresh drinking water for pets.,2025-01-07,2025-11-04,39.99,75
1,Eco-Friendly Cleaning Cloths,Reusable microfiber cloths for environmentally friendly cleaning.,2025-06-15,2025-09-30,12.99,70
1,Portable Speaker Stand,Adjustable stand for portable speakers and devices.,2025-08-09,2025-08-14,39.99,43
1,Hummus Variety Pack,"A selection of different flavored hummus, great for snacking.",2025-07-04,2025-07-25,5.99,43
